title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
Ford Focus EDGE 1.6 TDCI STYLE 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/38613923939976470/advert?channel=CARS,"19,500",2013 ,Limerick,"33,554",1.5,Diesel,Manual,Metallic Black,1,"January, 2017",Saloon
Ford Focus EDGE 1.6 TDC 95PS 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/37713787234329470/advert?channel=CARS,"19,595",2013 ,Tipperary,"9,942",1.5,Diesel,Manual,Metallic Panther Black,1,"January, 2017",Saloon
Ford Focus 1.6 TDCI SPORT   www.trinitymotors.ie,http://www.carzone.ie/search/Ford/Focus/1.6-TDCI/37313814912057530/advert?channel=CARS,"19,750",2013 ,Wexford,"11,000",1.6,Diesel,Manual,Ice Silver,1,"March, 2017",Hatchback
Ford Focus EDGE 1.6 TDCI 95PS M6 STYLE 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/37713841826680070/advert?channel=CARS,"19,750",2013 ,Monaghan,"13,483",1.5,Diesel,Manual,Lunar Sky,1,"March, 2017",Saloon
Ford Focus 1.6tdci zetec appearnce pack,http://www.carzone.ie/search/Ford/Focus/1.6tdci-/38213898880800080/advert?channel=CARS,"19,750",2013 ,Clare,"14,567",1.5,Diesel,Manual,Black,0,,Hatchback
Ford Focus H/B,http://www.carzone.ie/search/Ford/Focus/H%23B/42913953071653870/advert?channel=CARS,"19,750",2013 ,Cork,"17,947",1.6,Diesel,Manual,Frozen White,1,,Hatchback
Ford Focus EDGE 1.6 TDCI 95PS 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/42613958281941720/advert?channel=CARS,"19,750",2013 ,Westmeath,"32,977",1.5,Diesel,Manual,Metallic Blue,1,,Hatchback
Ford Focus EDGE 1.6 TDCI 95PS M6 STYLE 4DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/36313684634269390/advert?channel=CARS,"19,900",2013 ,Kildare,"1,864",1.5,Diesel,Manual,Ink Blue,1,,Saloon
Ford Focus Zetec 1.6 TDCI 115 BHP,http://www.carzone.ie/search/Ford/Focus/Zetec-1./43213954073569430/advert?channel=CARS,"19,900",2013 ,Cork,"11,086",1.6,Diesel,Manual,Black,1,,Hatchback
Ford Focus EDGE 1.6 TDCI 95PS 6SPEED !! BARGAIN DEAL !! CALL IN AND ASK ABOUT STRAIGHT DEAL DISCOUNT,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/43313941101630270/advert?channel=CARS,"19,500",2013 ,Tipperary,"31,069",1.5,Diesel,Manual,Black,1,,Hatchback
Ford Focus EDGE 1.6TDCI 95PS 5SP 5DR,http://www.carzone.ie/search/Ford/Focus/EDGE-1.6/39913914265740590/advert?channel=CARS,"19,450",2013 ,Dublin,"24,605",1.6,Diesel,Manual,Blue,1,,Hatchback
