title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/38313921849249440/advert?channel=CARS,POA,2014 ,Dublin,,1.9,Diesel,Manual,Imperial Blue Xirallic,,,Saloon
BMW 3 Series 318d SE saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38713921163736140/advert?channel=CARS,POA,2014 ,Cork,0,1.9,Diesel,Manual,Grey,0,,Saloon
BMW 3 Series 318d Sport Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/37013749012849440/advert?channel=CARS,"44,995",2013 ,Dublin,"6,908",1.9,Diesel,Manual,Black Sapphire,,,Hatchback
BMW 3 Series 318d GT  SPORT 5DR,http://www.carzone.ie/search/BMW/3-Series/318d-GT-/36313782191281690/advert?channel=CARS,"44,995",2013 ,Dublin,"6,930",1.9,Diesel,Manual,Black,1,"July, 2017",Hatchback
BMW 3 Series 318d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/36513866552973450/advert?channel=CARS,"41,995",2013 ,Dublin,"5,467",1.9,Diesel,Manual,Jet Black,,,Hatchback
BMW 3 Series 318d M Sport Touring,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/37313815540883490/advert?channel=CARS,"42,995",2013 ,Dublin,"5,868",1.9,Diesel,Automatic,Estoril Blue,,,Estate
BMW 3 Series 318d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/36313891609062670/advert?channel=CARS,"42,995",2013 ,Tipperary,"8,356",1.9,Diesel,Manual,Glacier Silver,,,Hatchback
BMW 3 Series 318d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/37013776660988050/advert?channel=CARS,"43,950",2013 ,Kerry,"1,954",1.9,Diesel,Manual,Glacier Silver,,,Hatchback
BMW 3 Series 318d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38313922713449730/advert?channel=CARS,"43,950",2013 ,Dublin,"7,577",1.9,Diesel,Automatic,Black Sapphire,,,Hatchback
BMW 3 Series 318d Sport Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/43813937406774870/advert?channel=CARS,"43,950",2013 ,Wexford,"17,732",1.9,Diesel,Manual,Black Sapphire,,,Hatchback
BMW 3 Series 318 GT SE 5DR,http://www.carzone.ie/search/BMW/3-Series/318-GT-S/36313863497307640/advert?channel=CARS,"43,995",2013 ,Dublin,"3,169",1.9,Diesel,Manual,Black,1,"August, 2017",Hatchback
BMW 3 Series 318d Sport Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/38813923577790440/advert?channel=CARS,"44,950",2013 ,Dublin,"2,932",1.9,Diesel,Automatic,Black Sapphire,,,Hatchback
BMW 3 Series 316d Sport Touring Auto,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/37013853843466250/advert?channel=CARS,"41,950",2013 ,Kildare,"2,250",1.9,Diesel,Automatic,Titanium Silver,1,"June, 2017",Estate
BMW 3 Series 316 316D SE 4DR AUTO,http://www.carzone.ie/search/BMW/3-Series/316-316D/37313782206943340/advert?channel=CARS,"36,995",2013 ,Dublin,"3,424",1.9,Diesel,Automatic,Silver,1,"August, 2017",Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37113778388943660/advert?channel=CARS,"36,995",2013 ,Dublin,"6,329",1.9,Diesel,Automatic,Glacier Silver,,,Saloon
BMW 3 Series 316d Sport Touring,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/39713898521068370/advert?channel=CARS,"36,995",2013 ,Tipperary,"9,232",1.9,Diesel,Manual,Melbourne Red Metallic,,,Estate
BMW 3 Series 316d ES Touring,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/37613758517060310/advert?channel=CARS,"37,500",2013 ,Cork,"4,322",1.9,Diesel,Manual,Glacier Silver,,,Estate
BMW 3 Series 316d SE Touring,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/38813922713427660/advert?channel=CARS,"37,995",2013 ,Tipperary,"1,337",1.9,Diesel,Automatic,Mineral Grey,,,Estate
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37213778388960690/advert?channel=CARS,"38,995",2013 ,Dublin,"3,680",1.9,Diesel,Automatic,Glacier Silver,,,Saloon
BMW 3 Series 316d SE Touring Auto,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/43413928877303250/advert?channel=CARS,"39,995",2013 ,Galway,450,1.9,Diesel,Automatic,Jet Black,1,"December, 2017",Estate
BMW 3 Series 318d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/37013795668876560/advert?channel=CARS,"41,945",2013 ,Sligo,"4,350",1.9,Diesel,Manual,Glacier Silver,,,Hatchback
