32535.0,749.0],-8460.288755967387,40995.0,,,False,BMW 3 Series 316d SE Salo,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/38513909753540460/advert?channel
37482.0,,-2513.2280772319064,39995.0,,,False,BMW 3 Series 318d SE Salo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/39113920985320430/advert?channel
32934.0,,-1060.7059184377722,33995.0,,,False,BMW 3 Series 316i ES Salo,http://www.carzone.ie/search/BMW/3-Series/316i-ES-/43613952091842390/advert?channel
32982.0,3418.0,-4968.297777021478,37950.0,,1,False,"BMW 3 Series 316 SE', 1.0",http://www.carzone.ie/search/BMW/3-Series/316-SE/42313957491779580/advert?channel=C
39329.0,,1156.9783767190384,38172.0,,,True,BMW 3 Series BMW 218d Cou,http://www.carzone.ie/search/BMW/3-Series/BMW-218d/42813953104749830/advert?channel
38112.0,1243.0,-382.62928890988405,38495.0,,,False,BMW 3 Series 316d Sport S,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/44213948635968740/advert?channel
34390.0,27.0]],-4604.7119945283775,38995.0,,,False,BMW 3 Series 316d ES Salo,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/42613949499858860/advert?channel
32489.0,62.0]],-7460.80886906329,39950.0,,1,False,BMW 3 Series 318 SE Z3AR',http://www.carzone.ie/search/BMW/3-Series/318-SE-Z/42313957487420260/advert?channel
39315.0,303.0],-635.1629009921817,39950.0,,,False,BMW 3 Series 316d Sport T,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/38513905433222970/advert?channel
45316.0,808.0],-679.0107669258286,45995.0,1.,1,False,BMW 3 Series 320D GT SPOR,http://www.carzone.ie/search/BMW/3-Series/320D-GT-/37713837577041040/advert?channel
38259.0,7903.0,-8735.548150750008,46995.0,1.,,False,BMW 3 Series 318d Luxury ,http://www.carzone.ie/search/BMW/3-Series/318d-Lux/37913892474919040/advert?channel
40319.0,13359.,-7630.887420561216,47950.0,1.,1,False,BMW 3 Series 318 D GT SPO,http://www.carzone.ie/search/BMW/3-Series/318-D-GT/36813745733257020/advert?channel
38366.0,6194.0,-9629.056495945719,47995.0,1.,,False,BMW 3 Series 318d Luxury ,http://www.carzone.ie/search/BMW/3-Series/318d-Lux/43213929625222650/advert?channel
54208.0,1243.0,-5786.952493527235,59995.0,1.,1,False,BMW 3 Series 420D M SPORT,http://www.carzone.ie/search/BMW/3-Series/420D-M-S/36513821712835350/advert?channel
36457.0,6908.0,-8537.852986538652,44995.0,1.,,False,BMW 3 Series 318d Sport G,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/37013749012849440/advert?channel
42507.0,6930.0,-2488.4832841392054,44995.0,1.,1,False,BMW 3 Series 318d GT  SPO,http://www.carzone.ie/search/BMW/3-Series/318d-GT-/36313782191281690/advert?channel
36533.0,5467.0,-5461.696235052434,41995.0,1.,,False,BMW 3 Series 318d SE Gran,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/36513866552973450/advert?channel
