title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
BMW 3 Series 318d Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/36813730144593310/advert?channel=CARS,"43,572",2014 ,Westmeath,40,1.9,Diesel,Manual,Melbourne Red Metallic,0,,Saloon
BMW 3 Series 320i SE 4DR,http://www.carzone.ie/search/BMW/3-Series/320i-SE-/50014005935684130/advert?channel=CARS,"42,750",2014 ,Dublin,801,1.9,Petrol,Manual,Metallic Blue,1,"April, 2018",Saloon
BMW 3 Series 316d ES Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/43813939131823940/advert?channel=CARS,"40,995",2014 ,Westmeath,"3,309",1.9,Diesel,Automatic,Havanna,,,Saloon
BMW 3 Series 316d ES Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/42613949499858860/advert?channel=CARS,"40,995",2014 ,Westmeath,"4,744",1.9,Diesel,Manual,Melbourne Red Metallic,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/45013996153495100/advert?channel=CARS,"41,750",2014 ,Dublin,"3,439",1.9,Diesel,Automatic,Imperial Blue Xirallic,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50514009082939500/advert?channel=CARS,"41,995",2014 ,Dublin,,1.9,Diesel,Automatic,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/52214014266990540/advert?channel=CARS,"41,995",2014 ,Dublin,"3,474",1.9,Diesel,Automatic,Jet Black,,,Saloon
BMW 3 Series BMW 318d SE,http://www.carzone.ie/search/BMW/3-Series/BMW-318d/42713929878931540/advert?channel=CARS,"42,141",2014 ,Tipperary,0,1.9,Diesel,Manual,Glacier Silver,0,,Saloon
BMW 3 Series BMW 318d SE,http://www.carzone.ie/search/BMW/3-Series/BMW-318d/43813953099785130/advert?channel=CARS,"42,368",2014 ,Tipperary,0,1.9,Diesel,Manual,Mineral Grey,0,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37313894201189590/advert?channel=CARS,"42,462",2014 ,Westmeath,,1.9,Diesel,Manual,Glacier Silver,,,Saloon
BMW 3 Series 316d Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/39913905433178210/advert?channel=CARS,"42,495",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/50514008218946640/advert?channel=CARS,"40,995",2014 ,Westmeath,"1,865",1.9,Diesel,Automatic,Glacier Silver,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50814011674963450/advert?channel=CARS,"40,995",2014 ,Tipperary,"2,990",1.9,Diesel,Automatic,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/42913939131786250/advert?channel=CARS,"40,995",2014 ,Dublin,"3,206",1.9,Diesel,Manual,Sparkling Bronze,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/51214011674951780/advert?channel=CARS,"40,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/39713918393578850/advert?channel=CARS,"40,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318d Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/50114007360976840/advert?channel=CARS,"40,995",2014 ,Westmeath,2,1.9,Diesel,Manual,Alpine White,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50214001303997050/advert?channel=CARS,"40,995",2014 ,Westmeath,4,1.9,Diesel,Manual,Melbourne Red Metallic,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/42613939131807410/advert?channel=CARS,"40,995",2014 ,Westmeath,473,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/49414005623958520/advert?channel=CARS,"40,995",2014 ,Dublin,"1,864",1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50814012539007810/advert?channel=CARS,"40,995",2014 ,Dublin,"1,864",1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/45213969342023850/advert?channel=CARS,"40,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318 SE,http://www.carzone.ie/search/BMW/3-Series/318-SE-/44513999163013410/advert?channel=CARS,"39,995",2014 ,Galway,"1,067",1.9,Diesel,Manual,Alpine White,1,,Saloon
BMW 3 Series BMW 316d SE,http://www.carzone.ie/search/BMW/3-Series/BMW-316d/42613953097045480/advert?channel=CARS,"40,048",2014 ,Tipperary,0,1.9,Diesel,Manual,Melbourne Red,0,,Saloon
BMW 3 Series BMW 316d SE,http://www.carzone.ie/search/BMW/3-Series/BMW-316d/45313983392322040/advert?channel=CARS,"40,049",2014 ,Tipperary,0,1.9,Diesel,Manual,Sparkling Bronze,0,,Saloon
