title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
Ford Fiesta 1.4 TITANIUM 96PS 4DR A 5DR AUTO,http://www.carzone.ie/search/Ford/Fiesta/1.4-TITA/42813962770819710/advert?channel=CARS,"16,950",2012,Cork,"14,627",1.3,Petrol,Automatic,Red,1,"March, 2016",Hatchback
Ford Fiesta 1.25 60PS M5 4DR,http://www.carzone.ie/search/Ford/Fiesta/1.25-60P/41213928235242770/advert?channel=CARS,"12,450",2013 ,Dublin,"24,855",1.2,Petrol,Manual,Burnish Glow,1,"February, 2017",Hatchback
Ford Fiesta 1.4 TDCI STYLE 70PS 5DR,http://www.carzone.ie/search/Ford/Fiesta/1.4-TDCI/37913872173955880/advert?channel=CARS,"14,950",2012,Meath,"18,641",1.3,Diesel,Manual,Red,1,"January, 2016",Hatchback
Ford Fiesta 1.4 TDCI 70PS M5 TITANIUM,http://www.carzone.ie/search/Ford/Fiesta/1.4-TDCI/45013975609519960/advert?channel=CARS,"14,950",2012,Galway,"18,641",1.4,Diesel,Manual,Metallic Silver,1,"June, 2016",Hatchback
Ford Fiesta TITANIUM 1.25 60PS 4DR,http://www.carzone.ie/search/Ford/Fiesta/TITANIUM/39913922035441290/advert?channel=CARS,"14,950",2012,Dublin,"23,600",1.2,Petrol,Manual,Silver,1,"January, 2016",Hatchback
Ford Fiesta TITANIUM 1.25 60PS 4DR 5DR,http://www.carzone.ie/search/Ford/Fiesta/TITANIUM/39113927260068320/advert?channel=CARS,"14,500",2012,Cork,"18,579",1.2,Petrol,Manual,Grey,1,"January, 2016",Hatchback
Ford Fiesta *SALE PRICE*Titanium 1.4TDCi,http://www.carzone.ie/search/Ford/Fiesta/*SALE-PR/42913930022604560/advert?channel=CARS,"14,900",2012,Kildare,"8,575",1.4,Diesel,Manual,Metallic Moondust,1,"January, 2016",Hatchback
Ford Fiesta TITANIUM 1.25 60PS 4DR,http://www.carzone.ie/search/Ford/Fiesta/TITANIUM/49914005137188120/advert?channel=CARS,"14,950",2012,Dublin,"9,321",1.2,Petrol,Manual,Silver,1,"January, 2016",Hatchback
Ford Fiesta 1.4 96PS 5DR 4DR AUTO,http://www.carzone.ie/search/Ford/Fiesta/1.4-96PS/44713996498756710/advert?channel=CARS,"14,950",2012,Galway,"15,376",1.4,Petrol,Automatic,Moondust Silver,1,"April, 2016",Hatchback
Ford Fiesta 1.2   style,http://www.carzone.ie/search/Ford/Fiesta/1.2---st/39913916036063790/advert?channel=CARS,"14,900",2012,Wicklow,"9,321",1.2,Petrol,Manual,Green,1,,Hatchback
Ford Fiesta TITANIUM 1.4 TDCI 70 PS 4DR,http://www.carzone.ie/search/Ford/Fiesta/TITANIUM/44713985079224840/advert?channel=CARS,"14,450",2012,Westmeath,"22,994",1.3,Diesel,Manual,Metallic Blue,1,,Hatchback
Ford Fiesta TITANIUM 1.25 60PS 4DR 5DR,http://www.carzone.ie/search/Ford/Fiesta/TITANIUM/49514002278847380/advert?channel=CARS,"14,450",2012,Dublin,"32,250",1.2,Petrol,Manual,Silver,1,"January, 2016",Hatchback
Ford Fiesta 1.4 TDCI Style 70PS 5DR,http://www.carzone.ie/search/Ford/Fiesta/1.4-TDCI/42713956652289590/advert?channel=CARS,"14,495",2012,Westmeath,"37,282",1.4,Diesel,Manual,Panther Black,2,"May, 2016",Hatchback
Ford Fiesta STYLE 1.4 96PS,http://www.carzone.ie/search/Ford/Fiesta/STYLE-1./201418223601877/advert?channel=CARS,"14,500",2012,Wicklow,"6,000",1.4,Petrol,Automatic,Silver,1,"January, 2016",Hatchback
Ford Fiesta STYLE 1.4 TD 5DR,http://www.carzone.ie/search/Ford/Fiesta/STYLE-1./43813974725198940/advert?channel=CARS,"14,500",2012,Laois,"15,214",1.4,Diesel,Manual,Metallic Silver,2,,Hatchback
